label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
Hello,0.8050847457627118,1.0,0.5233050847457628,0.9245585874799358,0.3029661016949153,0.7704654895666132,0.15254237288135594,0.6340288924558587,0.0,0.5441412520064205,0.3919491525423729,0.492776886035313,0.3156779661016949,0.2969502407704655,0.2796610169491525,0.17495987158908508,0.2563559322033898,0.06420545746388442,0.5572033898305084,0.45585874799357945,0.4894067796610169,0.24719101123595505,0.4597457627118644,0.11717495987158909,0.4364406779661017,0.0,0.7266949152542372,0.46869983948635635,0.6949152542372882,0.27929373996789725,0.6864406779661016,0.1637239165329053,0.673728813559322,0.05778491171749599,0.9046610169491526,0.5168539325842697,0.9491525423728814,0.38362760834670945,0.9788135593220338,0.29213483146067415,1.0,0.20064205457463885
Hello,0.7914893617021277,1.0,0.5042553191489362,0.9154704944178629,0.2851063829787234,0.7607655502392344,0.1425531914893617,0.6267942583732058,0.0,0.5390749601275917,0.3851063829787234,0.4944178628389155,0.31063829787234043,0.2966507177033493,0.27872340425531916,0.17384370015948963,0.2553191489361702,0.06220095693779904,0.548936170212766,0.4609250398724083,0.4851063829787234,0.2503987240829346,0.4553191489361702,0.11642743221690591,0.4340425531914894,0.0,0.7191489361702128,0.47527910685805425,0.6936170212765957,0.28548644338118023,0.6872340425531915,0.16905901116427433,0.6787234042553192,0.06379585326953748,0.8978723404255319,0.5263157894736842,0.9446808510638298,0.39074960127591707,0.9744680851063829,0.29984051036682613,1.0,0.20893141945773525
Hello,0.7791666666666667,1.0,0.5020833333333333,0.9129746835443038,0.2875,0.7579113924050633,0.14375,0.6265822784810127,0.0,0.5316455696202531,0.37916666666666665,0.4889240506329114,0.3125,0.28955696202531644,0.28541666666666665,0.1661392405063291,0.26875,0.055379746835443035,0.54375,0.4588607594936709,0.48541666666666666,0.25,0.4583333333333333,0.11708860759493671,0.4395833333333333,0.0,0.7125,0.47468354430379744,0.6875,0.28639240506329117,0.6854166666666667,0.17246835443037975,0.6791666666666667,0.07120253164556962,0.8895833333333333,0.5237341772151899,0.9395833333333333,0.3924050632911392,0.9708333333333333,0.30537974683544306,1.0,0.21677215189873417
Hello,0.7591240875912408,1.0,0.5200729927007299,0.9230769230769231,0.3156934306569343,0.7616892911010558,0.1551094890510949,0.6440422322775264,0.0,0.5761689291101055,0.40875912408759124,0.48868778280542985,0.32116788321167883,0.2971342383107089,0.2737226277372263,0.1779788838612368,0.24087591240875914,0.07239819004524888,0.5583941605839416,0.4555052790346908,0.5054744525547445,0.2473604826546003,0.4762773722627737,0.11312217194570136,0.4543795620437956,0.0,0.7135036496350365,0.4751131221719457,0.6934306569343066,0.2865761689291101,0.6897810218978102,0.17496229260935142,0.6806569343065694,0.07239819004524888,0.8667883211678832,0.5294117647058824,0.9251824817518248,0.4042232277526395,0.9653284671532847,0.32277526395173456,1.0,0.23529411764705882
Hello,0.7788104089219331,1.0,0.5315985130111525,0.9229607250755287,0.3215613382899628,0.7658610271903323,0.15985130111524162,0.649546827794562,0.0,0.5845921450151057,0.4256505576208178,0.49395770392749244,0.3308550185873606,0.3021148036253776,0.2732342007434944,0.18580060422960726,0.22862453531598512,0.0770392749244713,0.5799256505576208,0.45770392749244715,0.5241635687732342,0.25075528700906347,0.49256505576208176,0.11782477341389729,0.4684014869888476,0.0,0.7360594795539034,0.4773413897280967,0.7267657992565055,0.29154078549848944,0.7230483271375465,0.17673716012084592,0.7118959107806692,0.06948640483383686,0.8903345724907064,0.5332326283987915,0.9423791821561338,0.4078549848942598,0.9758364312267658,0.3217522658610272,1.0,0.2311178247734139
Hello,0.8371212121212122,1.0,0.571969696969697,0.9176470588235294,0.3428030303030303,0.7588235294117647,0.16666666666666666,0.6441176470588236,0.0,0.5985294117647059,0.4564393939393939,0.5,0.3503787878787879,0.31323529411764706,0.2935606060606061,0.19852941176470587,0.2481060606060606,0.09117647058823529,0.615530303030303,0.46176470588235297,0.5606060606060606,0.25441176470588234,0.5321969696969697,0.11911764705882352,0.5037878787878788,0.0,0.7727272727272727,0.475,0.7632575757575758,0.28823529411764703,0.7556818181818182,0.17058823529411765,0.7348484848484849,0.06323529411764706,0.928030303030303,0.525,0.9715909090909091,0.3926470588235294,0.9924242424242424,0.3014705882352941,1.0,0.21176470588235294
Hello,0.8704061895551257,1.0,0.5918762088974855,0.9210526315789473,0.35589941972920697,0.7777777777777778,0.1702127659574468,0.6695906432748538,0.0,0.6125730994152047,0.4584139264990329,0.5029239766081871,0.3481624758220503,0.3172514619883041,0.28820116054158607,0.20175438596491227,0.24177949709864605,0.09502923976608187,0.6247582205029013,0.4605263157894737,0.5705996131528046,0.25146198830409355,0.539651837524178,0.11695906432748537,0.5067698259187621,0.0,0.7891682785299806,0.4692982456140351,0.7717601547388782,0.2807017543859649,0.758220502901354,0.1652046783625731,0.7311411992263056,0.059941520467836254,0.9497098646034816,0.5175438596491229,0.9864603481624759,0.3845029239766082,1.0,0.29239766081871343,1.0,0.20175438596491227
Hello,0.8825831702544031,1.0,0.6066536203522505,0.9271137026239067,0.3639921722113503,0.782798833819242,0.17221135029354206,0.6763848396501457,0.0,0.6253644314868805,0.4657534246575342,0.5102040816326531,0.36007827788649704,0.32215743440233235,0.30332681017612523,0.20699708454810495,0.2602739726027397,0.09912536443148688,0.6340508806262231,0.4679300291545189,0.5772994129158513,0.25801749271137026,0.5440313111545988,0.12099125364431487,0.512720156555773,0.0,0.8003913894324853,0.47667638483965014,0.7710371819960861,0.28717201166180756,0.7553816046966731,0.16909620991253643,0.726027397260274,0.061224489795918366,0.9647749510763209,0.5204081632653061,0.9921722113502935,0.38338192419825073,1.0,0.2886297376093295,0.9960861056751468,0.19387755102040816
Hello,0.9414225941422594,1.0,0.6317991631799164,0.9236417033773862,0.3723849372384937,0.7826725403817915,0.17573221757322174,0.6740088105726872,0.0,0.618208516886931,0.4811715481171548,0.5007342143906021,0.4121338912133891,0.30983847283406757,0.3891213389121339,0.19089574155653452,0.37447698744769875,0.08076358296622614,0.6506276150627615,0.461086637298091,0.5878661087866108,0.2511013215859031,0.5564853556485355,0.12041116005873716,0.5230125523012552,0.0,0.8200836820083682,0.4669603524229075,0.7698744769874477,0.26725403817914833,0.7301255230125523,0.14243759177679882,0.6820083682008368,0.030837004405286344,1.0,0.5080763582966226,0.9937238493723849,0.35389133627019087,0.9790794979079498,0.2540381791483113,0.9476987447698745,0.15712187958883994
Hello,0.9568965517241379,1.0,0.6336206896551724,0.9355783308931186,0.36853448275862066,0.787701317715959,0.1810344827586207,0.657393850658858,0.0,0.5915080527086384,0.47198275862068967,0.5065885797950219,0.4073275862068966,0.3162518301610542,0.3879310344827586,0.19765739385065886,0.3771551724137931,0.08784773060029283,0.6443965517241379,0.465592972181552,0.5797413793103449,0.25329428989751096,0.5452586206896551,0.12298682284040996,0.5107758620689655,0.0,0.8168103448275862,0.4699853587115666,0.7586206896551724,0.26939970717423134,0.7155172413793104,0.14641288433382138,0.6681034482758621,0.03513909224011713,1.0,0.5080527086383602,0.9762931034482759,0.3513909224011713,0.9525862068965517,0.24890190336749635,0.9181034482758621,0.15226939970717424
Hello,0.963302752293578,1.0,0.6192660550458715,0.9362962962962963,0.3463302752293578,0.7807407407407407,0.1743119266055046,0.6355555555555555,0.0,0.5585185185185185,0.44954128440366975,0.5066666666666667,0.38990825688073394,0.31555555555555553,0.37155963302752293,0.2,0.36009174311926606,0.08888888888888889,0.6307339449541285,0.4622222222222222,0.5665137614678899,0.25037037037037035,0.5298165137614679,0.12,0.4908256880733945,0.0,0.8096330275229358,0.4651851851851852,0.7477064220183486,0.2651851851851852,0.694954128440367,0.14222222222222222,0.6399082568807339,0.03259259259259259,1.0,0.5037037037037037,0.9678899082568807,0.3451851851851852,0.9311926605504587,0.24296296296296296,0.8853211009174312,0.1451851851851852
Hello,0.981029810298103,1.0,0.5745257452574526,0.9225037257824144,0.2953929539295393,0.7570789865871833,0.13279132791327913,0.5961251862891207,0.0,0.46497764530551416,0.3712737127371274,0.5096870342771982,0.2953929539295393,0.32488822652757077,0.28184281842818426,0.21311475409836064,0.2764227642276423,0.09985096870342772,0.5745257452574526,0.46348733233979134,0.4932249322493225,0.2518628912071535,0.45528455284552843,0.12369597615499255,0.41192411924119243,0.0,0.7750677506775068,0.46497764530551416,0.6991869918699187,0.26229508196721313,0.6368563685636857,0.14008941877794337,0.5718157181571816,0.029806259314456036,1.0,0.5007451564828614,0.9349593495934959,0.33681073025335323,0.8780487804878049,0.23248882265275708,0.8075880758807588,0.13710879284649777
Hello,0.9830028328611898,1.0,0.5580736543909348,0.9255952380952381,0.26628895184135976,0.7574404761904762,0.11614730878186968,0.5892857142857143,0.0,0.4494047619047619,0.34844192634560905,0.5104166666666666,0.26628895184135976,0.3229166666666667,0.24929178470254956,0.2113095238095238,0.24079320113314448,0.09970238095238096,0.5637393767705382,0.4642857142857143,0.46742209631728043,0.25148809523809523,0.42209631728045327,0.12351190476190477,0.37110481586402266,0.0,0.773371104815864,0.4642857142857143,0.6855524079320113,0.26339285714285715,0.6203966005665722,0.13839285714285715,0.546742209631728,0.025297619047619048,1.0,0.49851190476190477,0.9291784702549575,0.3392857142857143,0.8725212464589235,0.23660714285714285,0.7988668555240793,0.13988095238095238
Hello,0.9910979228486647,1.0,0.543026706231454,0.9269746646795827,0.2344213649851632,0.7585692995529061,0.08902077151335312,0.587183308494784,0.0,0.44411326378539495,0.32047477744807124,0.5096870342771982,0.228486646884273,0.3263785394932936,0.20474777448071216,0.21460506706408347,0.19584569732937684,0.09985096870342772,0.5400593471810089,0.46199701937406856,0.4362017804154303,0.2518628912071535,0.3887240356083086,0.12518628912071536,0.3323442136498516,0.0,0.7566765578635015,0.46348733233979134,0.6646884272997032,0.2593144560357675,0.5934718100890207,0.13710879284649777,0.5192878338278932,0.026825633383010434,1.0,0.4977645305514158,0.9169139465875371,0.33383010432190763,0.8516320474777448,0.22950819672131148,0.771513353115727,0.13114754098360656
Hello,0.9971428571428571,1.0,0.56,0.9283582089552239,0.2542857142857143,0.7656716417910447,0.09142857142857143,0.5940298507462687,0.0,0.4417910447761194,0.3342857142857143,0.5119402985074627,0.24857142857142858,0.3253731343283582,0.23142857142857143,0.21343283582089553,0.22285714285714286,0.09850746268656717,0.5514285714285714,0.46417910447761196,0.4514285714285714,0.25223880597014925,0.4085714285714286,0.1253731343283582,0.35428571428571426,0.0,0.7628571428571429,0.46417910447761196,0.6771428571428572,0.25970149253731345,0.6085714285714285,0.1373134328358209,0.5371428571428571,0.025373134328358207,1.0,0.49701492537313435,0.92,0.33432835820895523,0.86,0.2298507462686567,0.7857142857142857,0.13134328358208955
Hello,0.8911819887429644,1.0,0.6153846153846154,0.9668174962292609,0.3621013133208255,0.832579185520362,0.1726078799249531,0.7134238310708899,0.0,0.6500754147812972,0.4202626641651032,0.5248868778280543,0.2607879924953096,0.35294117647058826,0.17448405253283303,0.2473604826546003,0.10694183864915573,0.1493212669683258,0.5778611632270169,0.46304675716440424,0.4652908067542214,0.2549019607843137,0.40337711069418386,0.12518853695324283,0.350844277673546,0.016591251885369532,0.7448405253283302,0.45701357466063347,0.7148217636022514,0.248868778280543,0.6979362101313321,0.11613876319758673,0.6716697936210131,0.0,0.9174484052532833,0.4947209653092006,0.9681050656660413,0.334841628959276,0.9906191369606003,0.22322775263951736,1.0,0.11613876319758673
Hello,0.8473413379073756,1.0,0.5951972555746141,0.9665144596651446,0.3516295025728988,0.8356164383561644,0.16123499142367068,0.7275494672754946,0.0,0.6788432267884322,0.40823327615780447,0.517503805175038,0.2555746140651801,0.3546423135464231,0.1680960548885077,0.2496194824961948,0.10463121783876501,0.1567732115677321,0.548885077186964,0.4550989345509893,0.444253859348199,0.2526636225266362,0.38421955403087477,0.1293759512937595,0.3361921097770154,0.0243531202435312,0.7049742710120068,0.4474885844748858,0.6740994854202401,0.243531202435312,0.6569468267581475,0.1141552511415525,0.6346483704974271,0.0,0.8627787307032591,0.4840182648401826,0.9313893653516295,0.3318112633181126,0.9725557461406518,0.2222222222222222,1.0,0.1141552511415525
Hello,0.789049919484702,1.0,0.5668276972624798,0.9770992366412213,0.3413848631239936,0.8442748091603054,0.16264090177133655,0.7465648854961832,0.0,0.7145038167938931,0.3896940418679549,0.5236641221374045,0.2431561996779388,0.3603053435114504,0.1529790660225443,0.2564885496183206,0.08373590982286634,0.1648854961832061,0.5265700483091788,0.45648854961832064,0.4331723027375201,0.2549618320610687,0.37681159420289856,0.1297709923664122,0.3285024154589372,0.022900763358778626,0.6747181964573269,0.44732824427480916,0.6537842190016103,0.25190839694656486,0.6376811594202898,0.12213740458015267,0.6167471819645732,0.0,0.821256038647343,0.48854961832061067,0.9066022544283414,0.3465648854961832,0.961352657004831,0.24122137404580152,1.0,0.13435114503816795
Hello,0.822742474916388,1.0,0.5886287625418061,0.9770290964777948,0.35618729096989965,0.8483920367534457,0.1688963210702341,0.7488514548238897,0.0,0.7151607963246555,0.40301003344481606,0.5252679938744257,0.2491638795986622,0.36294027565084225,0.15384615384615385,0.2557427258805513,0.08361204013377926,0.16232771822358347,0.5434782608695652,0.4563552833078101,0.4414715719063545,0.25267993874425726,0.3862876254180602,0.12557427258805512,0.3377926421404682,0.018376722817764167,0.6956521739130435,0.445635528330781,0.6638795986622074,0.2434915773353752,0.6471571906354515,0.11485451761102604,0.6220735785953178,0.0,0.8478260869565217,0.48545176110260335,0.9264214046822743,0.33996937212863704,0.9715719063545151,0.23124042879019907,1.0,0.12098009188361408
Hello,0.9699769053117783,1.0,0.625866050808314,0.9550898203592815,0.36027713625866054,0.7889221556886228,0.18475750577367206,0.6362275449101796,0.0,0.561377245508982,0.418013856812933,0.5134730538922155,0.3348729792147806,0.312874251497006,0.2979214780600462,0.19610778443113772,0.27251732101616627,0.08982035928143713,0.6120092378752887,0.4655688622754491,0.5265588914549654,0.2440119760479042,0.48036951501154734,0.11377245508982035,0.43187066974595845,0.0,0.7990762124711316,0.46706586826347307,0.7251732101616628,0.26497005988023953,0.6674364896073903,0.14820359281437126,0.605080831408776,0.04640718562874251,1.0,0.5029940119760479,0.9745958429561201,0.3413173652694611,0.9515011547344111,0.23952095808383234,0.9168591224018475,0.1437125748502994
Hello,0.9901719901719902,1.0,0.628992628992629,0.9440242057488654,0.35872235872235875,0.7806354009077155,0.18181818181818182,0.6217851739788199,0.0,0.5249621785173979,0.40540540540540543,0.5083207261724659,0.3316953316953317,0.31164901664145234,0.3095823095823096,0.20121028744326777,0.2972972972972973,0.09379727685325265,0.597051597051597,0.4583963691376702,0.5085995085995086,0.24205748865355523,0.4619164619164619,0.11649016641452345,0.4103194103194103,0.0,0.7911547911547911,0.4583963691376702,0.7076167076167076,0.25416036308623297,0.6412776412776413,0.13161875945537066,0.5724815724815725,0.02118003025718608,1.0,0.4947049924357035,0.9533169533169533,0.329803328290469,0.914004914004914,0.2254160363086233,0.8624078624078624,0.12556732223903178
Hello,0.9948453608247423,1.0,0.6082474226804123,0.946969696969697,0.327319587628866,0.7848484848484848,0.16237113402061856,0.6196969696969697,0.0,0.4954545454545455,0.3917525773195876,0.5045454545454545,0.3118556701030928,0.3151515151515151,0.28865979381443296,0.20757575757575758,0.27319587628865977,0.1,0.5902061855670103,0.45454545454545453,0.49226804123711343,0.24242424242424243,0.44329896907216493,0.11818181818181818,0.38402061855670105,0.0,0.7835051546391752,0.45454545454545453,0.6932989690721649,0.25,0.6262886597938144,0.12727272727272726,0.5515463917525774,0.015151515151515152,1.0,0.48787878787878786,0.9304123711340206,0.32272727272727275,0.8814432989690721,0.21818181818181817,0.8170103092783505,0.11818181818181818
