label,h1_x0,h1_y0,h1_x1,h1_y1,h1_x2,h1_y2,h1_x3,h1_y3,h1_x4,h1_y4,h1_x5,h1_y5,h1_x6,h1_y6,h1_x7,h1_y7,h1_x8,h1_y8,h1_x9,h1_y9,h1_x10,h1_y10,h1_x11,h1_y11,h1_x12,h1_y12,h1_x13,h1_y13,h1_x14,h1_y14,h1_x15,h1_y15,h1_x16,h1_y16,h1_x17,h1_y17,h1_x18,h1_y18,h1_x19,h1_y19,h1_x20,h1_y20,h2_x0,h2_y0,h2_x1,h2_y1,h2_x2,h2_y2,h2_x3,h2_y3,h2_x4,h2_y4,h2_x5,h2_y5,h2_x6,h2_y6,h2_x7,h2_y7,h2_x8,h2_y8,h2_x9,h2_y9,h2_x10,h2_y10,h2_x11,h2_y11,h2_x12,h2_y12,h2_x13,h2_y13,h2_x14,h2_y14,h2_x15,h2_y15,h2_x16,h2_y16,h2_x17,h2_y17,h2_x18,h2_y18,h2_x19,h2_y19,h2_x20,h2_y20
Hello,1.0,1.0,0.6606060606060606,0.9727272727272728,0.3696969696969697,0.8636363636363636,0.16363636363636364,0.7363636363636363,0.0,0.634090909090909,0.403030303030303,0.5386363636363637,0.296969696969697,0.3431818181818182,0.2636363636363636,0.22954545454545455,0.23636363636363636,0.1159090909090909,0.5484848484848485,0.4659090909090909,0.4303030303030303,0.24772727272727274,0.37575757575757573,0.11818181818181818,0.3151515151515151,0.0,0.703030303030303,0.43863636363636366,0.6,0.2318181818181818,0.5363636363636364,0.11136363636363636,0.4727272727272727,0.011363636363636364,0.8939393939393939,0.45,0.8181818181818182,0.2840909090909091,0.7636363636363637,0.18409090909090908,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6521739130434783,0.9904761904761905,0.3739130434782609,0.8928571428571429,0.17101449275362318,0.7595238095238095,0.0,0.6523809523809524,0.3681159420289855,0.55,0.25217391304347825,0.3523809523809524,0.2144927536231884,0.23809523809523808,0.17971014492753623,0.12142857142857143,0.5159420289855072,0.46904761904761905,0.3884057971014493,0.2523809523809524,0.32463768115942027,0.12142857142857143,0.25217391304347825,0.0,0.6695652173913044,0.44285714285714284,0.553623188405797,0.23333333333333334,0.4753623188405797,0.11666666666666667,0.39710144927536234,0.011904761904761904,0.8579710144927536,0.44285714285714284,0.7710144927536232,0.2714285714285714,0.7014492753623188,0.17142857142857143,0.6289855072463768,0.0761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6428571428571429,0.9809069212410502,0.36857142857142855,0.8758949880668258,0.1657142857142857,0.7398568019093079,0.0,0.630071599045346,0.36857142857142855,0.5441527446300716,0.25142857142857145,0.3460620525059666,0.22,0.2386634844868735,0.18857142857142858,0.12649164677804295,0.5171428571428571,0.4606205250596659,0.38857142857142857,0.24343675417661098,0.32285714285714284,0.11455847255369929,0.25142857142857145,0.0,0.6685714285714286,0.431980906921241,0.5571428571428572,0.22195704057279236,0.4828571428571429,0.10739856801909307,0.4114285714285714,0.00954653937947494,0.8542857142857143,0.4343675417661098,0.7714285714285715,0.26252983293556087,0.7057142857142857,0.162291169451074,0.6314285714285715,0.06443914081145585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6353276353276354,0.9715639810426541,0.3646723646723647,0.8625592417061612,0.16524216524216523,0.7251184834123223,0.0,0.6208530805687204,0.37606837606837606,0.5402843601895735,0.2678062678062678,0.35308056872037913,0.24216524216524216,0.24644549763033174,0.21082621082621084,0.13507109004739337,0.5213675213675214,0.45734597156398105,0.4017094017094017,0.24881516587677724,0.3418803418803419,0.12085308056872038,0.27350427350427353,0.0,0.6695156695156695,0.43364928909952605,0.5669515669515669,0.23222748815165878,0.49572649572649574,0.12322274881516587,0.4188034188034188,0.02132701421800948,0.8547008547008547,0.44075829383886256,0.7834757834757835,0.27014218009478674,0.7293447293447294,0.17298578199052134,0.6609686609686609,0.07345971563981042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6264367816091954,0.9691211401425178,0.3563218390804598,0.8574821852731591,0.16379310344827586,0.7244655581947743,0.0,0.6152019002375297,0.382183908045977,0.5391923990498813,0.27298850574712646,0.35391923990498814,0.2442528735632184,0.24465558194774348,0.21264367816091953,0.13064133016627077,0.5344827586206896,0.46080760095011875,0.4109195402298851,0.2517814726840855,0.3505747126436782,0.1187648456057007,0.28448275862068967,0.0,0.6839080459770115,0.43705463182897863,0.5833333333333334,0.23990498812351543,0.5114942528735632,0.12589073634204276,0.4396551724137931,0.026128266033254157,0.867816091954023,0.43942992874109266,0.8045977011494253,0.2755344418052256,0.7528735632183908,0.18052256532066507,0.6896551724137931,0.08788598574821853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6293103448275862,0.9616306954436451,0.3620689655172414,0.8537170263788969,0.16379310344827586,0.7122302158273381,0.0,0.6019184652278178,0.3793103448275862,0.5323741007194245,0.2672413793103448,0.34532374100719426,0.2442528735632184,0.23741007194244604,0.21839080459770116,0.12470023980815348,0.5316091954022989,0.45323741007194246,0.40804597701149425,0.2446043165467626,0.35344827586206895,0.11750599520383694,0.28735632183908044,0.0,0.6810344827586207,0.4316546762589928,0.5833333333333334,0.23501199040767387,0.514367816091954,0.12470023980815348,0.4482758620689655,0.02877697841726619,0.867816091954023,0.43884892086330934,0.8074712643678161,0.2709832134292566,0.7528735632183908,0.1774580335731415,0.6867816091954023,0.08633093525179857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6297376093294461,0.9484029484029484,0.37026239067055394,0.8329238329238329,0.1661807580174927,0.687960687960688,0.0,0.5798525798525799,0.39067055393586003,0.5257985257985258,0.2857142857142857,0.343980343980344,0.26822157434402333,0.24815724815724816,0.24198250728862974,0.1375921375921376,0.5451895043731778,0.44717444717444715,0.4227405247813411,0.23832923832923833,0.37026239067055394,0.12039312039312039,0.2944606413994169,0.0,0.6909620991253644,0.42997542997543,0.6005830903790087,0.2285012285012285,0.5364431486880467,0.12285012285012285,0.4752186588921283,0.03194103194103194,0.8833819241982507,0.43734643734643736,0.8279883381924198,0.2702702702702703,0.7842565597667639,0.16953316953316952,0.7317784256559767,0.07371007371007371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6484848484848484,0.9647058823529412,0.35454545454545455,0.851764705882353,0.1606060606060606,0.7129411764705882,0.0,0.6,0.41818181818181815,0.56,0.3090909090909091,0.36,0.2636363636363636,0.2376470588235294,0.22727272727272727,0.11764705882352941,0.5909090909090909,0.4964705882352941,0.49393939393939396,0.28,0.45151515151515154,0.13411764705882354,0.41818181818181815,0.0,0.7606060606060606,0.48705882352941177,0.6909090909090909,0.28705882352941176,0.6454545454545455,0.15764705882352942,0.603030303030303,0.04,0.9484848484848485,0.5058823529411764,0.9212121212121213,0.3388235294117647,0.896969696969697,0.23294117647058823,0.8636363636363636,0.13411764705882354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.948948948948949,1.0,0.6156156156156156,0.9536423841059603,0.35435435435435436,0.82560706401766,0.17417417417417416,0.6843267108167771,0.0,0.5916114790286976,0.44744744744744747,0.5518763796909493,0.3663663663663664,0.3443708609271523,0.3303303303303303,0.2119205298013245,0.30930930930930933,0.09050772626931568,0.6276276276276276,0.4988962472406181,0.5915915915915916,0.27593818984547464,0.5855855855855856,0.13024282560706402,0.5825825825825826,0.0,0.7987987987987988,0.5033112582781457,0.7807807807807807,0.2913907284768212,0.7687687687687688,0.15673289183222958,0.7537537537537538,0.03532008830022075,0.975975975975976,0.5408388520971302,0.996996996996997,0.3818984547461369,1.0,0.27593818984547464,0.993993993993994,0.17218543046357615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.8679245283018868,1.0,0.568733153638814,0.9491525423728814,0.33692722371967654,0.8220338983050848,0.16981132075471697,0.690677966101695,0.0,0.625,0.444743935309973,0.5466101694915254,0.38005390835579517,0.3389830508474576,0.353099730458221,0.2033898305084746,0.33962264150943394,0.08050847457627118,0.6145552560646901,0.5,0.5956873315363881,0.2711864406779661,0.601078167115903,0.1271186440677966,0.6091644204851752,0.0,0.7735849056603774,0.5042372881355932,0.7789757412398922,0.288135593220339,0.7789757412398922,0.1483050847457627,0.7735849056603774,0.023305084745762712,0.9326145552560647,0.5444915254237288,0.9757412398921833,0.3792372881355932,0.9946091644204852,0.2690677966101695,1.0,0.163135593220339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.7922705314009661,1.0,0.5193236714975845,0.958963282937365,0.30434782608695654,0.838012958963283,0.15217391304347827,0.7084233261339092,0.0,0.6393088552915767,0.4251207729468599,0.5464362850971922,0.3864734299516908,0.3304535637149028,0.3719806763285024,0.19222462203023757,0.3695652173913043,0.06263498920086392,0.5917874396135265,0.5010799136069114,0.5893719806763285,0.27645788336933047,0.606280193236715,0.13174946004319654,0.6280193236714976,0.0,0.7415458937198067,0.509719222462203,0.7608695652173914,0.2894168466522678,0.7801932367149759,0.1511879049676026,0.7898550724637681,0.017278617710583154,0.8816425120772947,0.5485961123110151,0.9396135265700483,0.38660907127429806,0.9758454106280193,0.27645788336933047,1.0,0.15766738660907129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.8354114713216958,1.0,0.5511221945137157,0.9628865979381444,0.3192019950124688,0.8309278350515464,0.1571072319201995,0.6948453608247422,0.0,0.6309278350515464,0.4389027431421446,0.5484536082474227,0.38403990024937656,0.3422680412371134,0.36658354114713215,0.20824742268041238,0.3541147132169576,0.0865979381443299,0.6034912718204489,0.5010309278350515,0.5910224438902744,0.27422680412371137,0.5985037406483791,0.12989690721649486,0.6059850374064838,0.0,0.7556109725685786,0.5051546391752577,0.7655860349127181,0.28865979381443296,0.773067331670823,0.14845360824742268,0.770573566084788,0.020618556701030927,0.9102244389027432,0.5463917525773195,0.9600997506234414,0.38144329896907214,0.9875311720698254,0.27010309278350514,1.0,0.16288659793814433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.9324324324324325,1.0,0.6162162162162163,0.9512195121951219,0.34864864864864864,0.8191056910569106,0.16756756756756758,0.6869918699186992,0.0,0.6239837398373984,0.4486486486486487,0.5508130081300813,0.37567567567567567,0.3475609756097561,0.34594594594594597,0.21747967479674796,0.32972972972972975,0.0975609756097561,0.6189189189189189,0.5020325203252033,0.5702702702702702,0.27439024390243905,0.5513513513513514,0.13008130081300814,0.5324324324324324,0.0,0.7837837837837838,0.5020325203252033,0.7621621621621621,0.2865853658536585,0.7486486486486487,0.1524390243902439,0.7297297297297297,0.036585365853658534,0.9594594594594594,0.5345528455284553,0.9891891891891892,0.3719512195121951,1.0,0.26422764227642276,1.0,0.16260162601626016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6450704225352113,0.9326923076923077,0.36338028169014086,0.8052884615384616,0.16619718309859155,0.6586538461538461,0.0,0.5649038461538461,0.4422535211267606,0.5456730769230769,0.3436619718309859,0.3389423076923077,0.3154929577464789,0.21153846153846154,0.28450704225352114,0.08413461538461539,0.6084507042253521,0.49278846153846156,0.5295774647887324,0.27403846153846156,0.49859154929577465,0.13221153846153846,0.476056338028169,0.0,0.7605633802816901,0.49038461538461536,0.7098591549295775,0.29086538461538464,0.6732394366197183,0.16346153846153846,0.647887323943662,0.052884615384615384,0.9436619718309859,0.5144230769230769,0.9380281690140845,0.35336538461538464,0.923943661971831,0.24519230769230768,0.9098591549295775,0.14182692307692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,1.0,1.0,0.6530612244897959,0.9393203883495146,0.3760932944606414,0.8033980582524272,0.17784256559766765,0.6577669902912622,0.0,0.5728155339805825,0.4577259475218659,0.5485436893203883,0.358600583090379,0.33737864077669905,0.3236151603498542,0.20388349514563106,0.2886297376093295,0.08009708737864078,0.6268221574344023,0.49514563106796117,0.5481049562682215,0.2766990291262136,0.5189504373177842,0.13106796116504854,0.4956268221574344,0.0,0.793002915451895,0.49514563106796117,0.7346938775510204,0.2936893203883495,0.7026239067055393,0.16262135922330098,0.6793002915451894,0.04611650485436893,0.9737609329446064,0.5169902912621359,0.9708454810495627,0.35436893203883496,0.967930029154519,0.24757281553398058,0.9620991253644315,0.14563106796116504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.9971830985915493,1.0,0.6619718309859155,0.9507829977628636,0.38309859154929576,0.8299776286353467,0.17746478873239438,0.7136465324384788,0.0,0.6532438478747203,0.48732394366197185,0.5548098434004475,0.3971830985915493,0.348993288590604,0.35774647887323946,0.21923937360178972,0.323943661971831,0.09843400447427293,0.6535211267605634,0.5033557046979866,0.5830985915492958,0.2796420581655481,0.5464788732394367,0.1297539149888143,0.5126760563380282,0.0,0.8169014084507042,0.5033557046979866,0.7661971830985915,0.29977628635346754,0.7323943661971831,0.17225950782997762,0.6985915492957746,0.06263982102908278,0.9915492957746479,0.5324384787472036,1.0,0.3713646532438479,1.0,0.2662192393736018,0.9943661971830986,0.16778523489932887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.8595238095238096,1.0,0.5785714285714286,0.9664694280078896,0.3380952380952381,0.8520710059171598,0.1595238095238095,0.7514792899408284,0.0,0.7140039447731755,0.4666666666666667,0.5562130177514792,0.4023809523809524,0.35502958579881655,0.36904761904761907,0.22287968441814596,0.3476190476190476,0.10453648915187377,0.6214285714285714,0.504930966469428,0.5857142857142857,0.28007889546351084,0.569047619047619,0.13214990138067062,0.5571428571428572,0.0,0.7714285714285715,0.5069033530571992,0.7571428571428571,0.2938856015779093,0.7523809523809524,0.15779092702169625,0.7404761904761905,0.03353057199211045,0.919047619047619,0.5463510848126233,0.9595238095238096,0.39644970414201186,0.9857142857142858,0.29191321499013806,1.0,0.1873767258382643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.8734793187347932,1.0,0.5912408759124088,0.9625246548323472,0.34306569343065696,0.8481262327416174,0.16058394160583941,0.747534516765286,0.0,0.7120315581854043,0.45985401459854014,0.5581854043392505,0.39416058394160586,0.35502958579881655,0.36496350364963503,0.22485207100591717,0.34306569343065696,0.10453648915187377,0.6180048661800487,0.5069033530571992,0.5790754257907542,0.28007889546351084,0.5644768856447688,0.1301775147928994,0.5523114355231143,0.0,0.7712895377128953,0.5069033530571992,0.7591240875912408,0.2938856015779093,0.7518248175182481,0.15976331360946747,0.7396593673965937,0.03550295857988166,0.9197080291970803,0.5443786982248521,0.9683698296836983,0.39250493096646943,0.9902676399026764,0.2879684418145957,1.0,0.1814595660749507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello,0.899749373433584,1.0,0.6165413533834586,0.9662027833001988,0.3634085213032581,0.8508946322067594,0.17293233082706766,0.7475149105367793,0.0,0.705765407554672,0.46867167919799496,0.5546719681908548,0.39598997493734334,0.3518886679920477,0.3634085213032581,0.220675944333996,0.3433583959899749,0.10139165009940358,0.6265664160401002,0.5009940357852882,0.581453634085213,0.27634194831013914,0.5614035087719298,0.12922465208747516,0.5463659147869674,0.0,0.7844611528822055,0.4990059642147117,0.7644110275689223,0.2922465208747515,0.7518796992481203,0.15904572564612326,0.731829573934837,0.039761431411530816,0.9423558897243107,0.5347912524850894,0.9774436090225563,0.3817097415506958,0.9949874686716792,0.27634194831013914,1.0,0.1749502982107356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
